KNN_algorithm,KNN_leaf_size,KNN_mean_test_score,KNN_mean_train_score,KNN_metric,KNN_n_jobs,KNN_n_neighbors,KNN_p,KNN_rank_test_score,KNN_split0_test_score,KNN_split0_train_score,KNN_split1_test_score,KNN_split1_train_score,KNN_split2_test_score,KNN_split2_train_score,KNN_std_test_score,KNN_std_train_score,KNN_weights,RBFSVM_C,RBFSVM_cache_size,RBFSVM_coef0,RBFSVM_degree,RBFSVM_gamma,RBFSVM_kernel,RBFSVM_max_iter,RBFSVM_mean_test_score,RBFSVM_mean_train_score,RBFSVM_probability,RBFSVM_rank_test_score,RBFSVM_shrinking,RBFSVM_split0_test_score,RBFSVM_split0_train_score,RBFSVM_split1_test_score,RBFSVM_split1_train_score,RBFSVM_split2_test_score,RBFSVM_split2_train_score,RBFSVM_std_test_score,RBFSVM_std_train_score,RBFSVM_tol,RBFSVM_verbose,RandomForest_RandomForestClassifier_bootstrap,RandomForest_RandomForestClassifier_criterion,RandomForest_RandomForestClassifier_max_features,RandomForest_RandomForestClassifier_min_impurity_split,RandomForest_RandomForestClassifier_min_samples_leaf,RandomForest_RandomForestClassifier_min_samples_split,RandomForest_RandomForestClassifier_min_weight_fraction_leaf,RandomForest_RandomForestClassifier_n_estimators,RandomForest_RandomForestClassifier_n_jobs,RandomForest_RandomForestClassifier_oob_score,RandomForest_RandomForestClassifier_verbose,RandomForest_RandomForestClassifier_warm_start,accuracy_KNN,accuracy_RBFSVM,accuracy_RandomForest,network_extra_noise,network_sample_size,network_sine_corruption,network_sine_periods,network_test_size,network_xor_corruption,network_xor_dim,network_xor_var
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.1,rbf,-1,0.608571428571,0.733999152529,False,4,True,0.602399314482,0.736819545649,0.604970008569,0.725246463781,0.618353344768,0.739931448158,0.00699311602629,0.00631813023784,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.640666666667,0.810666666667,0.602,0,5000,0,3,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,1,rbf,-1,0.636,0.985428815697,False,3,True,0.629820051414,0.987141020146,0.640959725793,0.985426489498,0.637221269297,0.983718937446,0.00462958713276,0.00139706038013,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.640666666667,0.810666666667,0.602,0,5000,0,3,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.01,rbf,-1,0.575428571429,0.619428617113,False,5,True,0.57412167952,0.622374624946,0.57412167952,0.616802400343,0.578044596913,0.61910882605,0.0018490166406,0.00228606233527,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.640666666667,0.810666666667,0.602,0,5000,0,3,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.1,rbf,-1,0.752857142857,0.93042818089,False,1,True,0.74293059126,0.928418345478,0.766066838046,0.929704243463,0.749571183533,0.933161953728,0.00972799810763,0.00200308409779,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.640666666667,0.810666666667,0.602,0,5000,0,3,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,1,rbf,-1,0.662571428571,1.0,False,2,True,0.654670094259,1.0,0.670094258783,1.0,0.66295025729,1.0,0.00630347772743,0.0,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.640666666667,0.810666666667,0.602,0,5000,0,3,0.3,0.45,3,0.2
auto,30,0.676285714286,1.0,minkowski,1,1,2,2,0.671808054841,1.0,0.687232219366,1.0,0.669811320755,1.0,0.00778479694775,0.0,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.741333333333,0.864,0.729333333333,0,5000,0.15,1,0.3,0.45,3,0.2
auto,30,0.720285714286,0.785284358777,minkowski,1,10,2,1,0.72322193659,0.785683669096,0.724935732648,0.775396485212,0.71269296741,0.794772922022,0.00541201058519,0.00791543481274,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.741333333333,0.864,0.729333333333,0,5000,0.15,1,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.01,rbf,-1,0.609428571429,0.61371388225,False,9,True,0.604970008569,0.615945135019,0.610111396744,0.608658379769,0.61320754717,0.616538131962,0.0033972215769,0.00358296807586,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.741333333333,0.864,0.729333333333,0,5000,0.15,1,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.1,rbf,-1,0.664857142857,0.677713170678,False,6,True,0.669237360754,0.670810115731,0.675235646958,0.676810972996,0.650085763293,0.685518423308,0.0107238812217,0.00603843514147,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.741333333333,0.864,0.729333333333,0,5000,0.15,1,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,1,rbf,-1,0.677142857143,0.731712499509,False,5,True,0.664952870608,0.735962280326,0.681233933162,0.714959279897,0.685248713551,0.744215938303,0.00877586225683,0.0123162086433,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.741333333333,0.864,0.729333333333,0,5000,0.15,1,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.01,rbf,-1,0.620285714286,0.623713352122,False,8,True,0.625535561268,0.619802828976,0.63410454156,0.621088726961,0.601200686106,0.630248500428,0.013935727221,0.00465077097199,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.741333333333,0.864,0.729333333333,0,5000,0.15,1,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.1,rbf,-1,0.781142857143,0.799999583733,False,3,True,0.790059982862,0.796828118303,0.789203084833,0.800257179597,0.764150943396,0.802913453299,0.0120150437532,0.00249099608278,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.741333333333,0.864,0.729333333333,0,5000,0.15,1,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,1,rbf,-1,0.802285714286,0.87142801524,False,2,True,0.80205655527,0.871838834119,0.81148243359,0.867123874839,0.793310463122,0.875321336761,0.00741991559682,0.00335918388928,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.741333333333,0.864,0.729333333333,0,5000,0.15,1,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.01,rbf,-1,0.645142857143,0.658713700439,False,7,True,0.662382176521,0.656236605229,0.654670094259,0.657093870553,0.618353344768,0.662810625536,0.0191949741481,0.00291802700378,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.741333333333,0.864,0.729333333333,0,5000,0.15,1,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.1,rbf,-1,0.842857142857,0.843856565138,False,1,True,0.848329048843,0.842263180454,0.846615252785,0.841405915131,0.833619210978,0.847900599829,0.00656679412999,0.00288090129341,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.741333333333,0.864,0.729333333333,0,5000,0.15,1,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,1,rbf,-1,0.731142857143,0.966428243575,False,4,True,0.724078834619,0.963994856408,0.734361610968,0.966566652379,0.734991423671,0.968723221937,0.0050026995514,0.00193282658141,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.741333333333,0.864,0.729333333333,0,5000,0.15,1,0.3,0.45,3,0.2
auto,30,0.609428571429,1.0,minkowski,1,1,2,2,0.62382176521,1.0,0.615252784919,1.0,0.589193825043,1.0,0.014723737799,0.0,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.634666666667,0.79,0.611333333333,0,5000,0.15,2,0.3,0.45,3,0.2
auto,30,0.610285714286,0.710713110809,minkowski,1,10,2,1,0.607540702656,0.698242606087,0.608397600686,0.714959279897,0.614922813036,0.718937446444,0.00329614071455,0.00896629125469,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.634666666667,0.79,0.611333333333,0,5000,0.15,2,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.01,rbf,-1,0.557142857143,0.562999329198,False,8,True,0.571550985433,0.565366480926,0.556126820908,0.555936562366,0.543739279588,0.567694944302,0.0113759882906,0.00508379398437,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.634666666667,0.79,0.611333333333,0,5000,0.15,2,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.1,rbf,-1,0.572571428571,0.619573086276,False,6,True,0.558697514996,0.619374196314,0.582690659811,0.631375910844,0.576329331046,0.607969151671,0.0101502435579,0.00955680426586,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.634666666667,0.79,0.611333333333,0,5000,0.15,2,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,1,rbf,-1,0.503428571429,0.509285449396,False,9,True,0.503856041131,0.5117873982,0.502999143102,0.504929275611,0.503430531732,0.511139674379,0.000349879870686,0.0030916095134,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.634666666667,0.79,0.611333333333,0,5000,0.15,2,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.01,rbf,-1,0.568571428571,0.57942896237,False,7,True,0.598114824336,0.57822546078,0.556983718937,0.583369052722,0.550600343053,0.576692373608,0.0210566723649,0.00285550031297,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.634666666667,0.79,0.611333333333,0,5000,0.15,2,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.1,rbf,-1,0.638,0.722001233375,False,4,True,0.635818337618,0.719674239177,0.634961439589,0.732961851693,0.643224699828,0.713367609254,0.00370937495692,0.00816679295208,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.634666666667,0.79,0.611333333333,0,5000,0.15,2,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,1,rbf,-1,0.664,0.930428731831,False,2,True,0.676949443016,0.930561508787,0.664952870608,0.931418774111,0.650085763293,0.929305912596,0.0109869552692,0.000867666692725,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.634666666667,0.79,0.611333333333,0,5000,0.15,2,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.01,rbf,-1,0.590571428571,0.610429657413,False,5,True,0.599828620394,0.612516073725,0.586975149957,0.615945135019,0.584905660377,0.602827763496,0.0066015045209,0.00555465022526,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.634666666667,0.79,0.611333333333,0,5000,0.15,2,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.1,rbf,-1,0.764857142857,0.84542895282,False,1,True,0.765209940017,0.842263180454,0.750642673522,0.851264466352,0.778730703259,0.842759211654,0.0114687846043,0.00413129724387,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.634666666667,0.79,0.611333333333,0,5000,0.15,2,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,1,rbf,-1,0.652857142857,0.997142877432,False,3,True,0.661525278492,0.996999571367,0.646101113967,0.997428204029,0.650943396226,0.997000856898,0.00644141143453,0.000201757054629,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.634666666667,0.79,0.611333333333,0,5000,0.15,2,0.3,0.45,3,0.2
auto,30,0.567714285714,1.0,minkowski,1,1,2,1,0.55441302485,1.0,0.563838903171,1.0,0.584905660377,1.0,0.0127458679832,0.0,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.568,0.681333333333,0.548666666667,0,5000,0.15,3,0.3,0.45,3,0.2
auto,30,0.550571428571,0.676572109151,minkowski,1,10,2,2,0.555269922879,0.68709815688,0.539845758355,0.670810115731,0.556603773585,0.671808054841,0.00760533625938,0.00745418143107,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.568,0.681333333333,0.548666666667,0,5000,0.15,3,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.01,rbf,-1,0.517428571429,0.538857981058,False,8,True,0.514138817481,0.545220745821,0.526992287918,0.538362623232,0.51114922813,0.532990574122,0.00687323310059,0.00500521790932,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.568,0.681333333333,0.548666666667,0,5000,0.15,3,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.1,rbf,-1,0.530857142857,0.577144819195,False,7,True,0.516709511568,0.583797685384,0.52442159383,0.584226318045,0.551457975986,0.563410454156,0.0148973442537,0.00971323903268,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.568,0.681333333333,0.548666666667,0,5000,0.15,3,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,1,rbf,-1,0.512285714286,0.512285694382,False,9,True,0.512425021422,0.512216030862,0.512425021422,0.512216030862,0.512006861063,0.512425021422,0.000197094505152,9.85190952105e-05,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.568,0.681333333333,0.548666666667,0,5000,0.15,3,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.01,rbf,-1,0.538,0.573857288708,False,6,True,0.537275064267,0.570938705529,0.53470437018,0.577796828118,0.542024013722,0.572836332476,0.00303168789865,0.00289139240752,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.568,0.681333333333,0.548666666667,0,5000,0.15,3,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.1,rbf,-1,0.569714285714,0.709999641276,False,4,True,0.556126820908,0.704672096014,0.569837189374,0.712816116588,0.583190394511,0.712510711225,0.0110482093806,0.00376920610544,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.568,0.681333333333,0.548666666667,0,5000,0.15,3,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,1,rbf,-1,0.588571428571,0.962000324933,False,2,True,0.57412167952,0.966995285041,0.59383033419,0.959279897128,0.597770154374,0.959725792631,0.0103454836773,0.00353665807948,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.568,0.681333333333,0.548666666667,0,5000,0.15,3,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.01,rbf,-1,0.550571428571,0.612573249233,False,5,True,0.54498714653,0.618945563652,0.543273350471,0.618945563652,0.56346483705,0.599828620394,0.00913993554433,0.00901181347542,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.568,0.681333333333,0.548666666667,0,5000,0.15,3,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.1,rbf,-1,0.651428571429,0.849571850943,False,1,True,0.655526992288,0.852550364338,0.638389031705,0.849549935705,0.660377358491,0.846615252785,0.00943248037739,0.0024230486987,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.568,0.681333333333,0.548666666667,0,5000,0.15,3,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,1,rbf,-1,0.585428571429,0.999571428554,False,3,True,0.576692373608,1.0,0.582690659811,0.999142734676,0.596912521441,0.999571550985,0.00847834511064,0.000349977113548,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.568,0.681333333333,0.548666666667,0,5000,0.15,3,0.3,0.45,3,0.2
auto,30,0.556571428571,1.0,minkowski,1,1,2,2,0.558219178082,1.0,0.554888507719,1.0,0.556603773585,1.0,0.00136012636456,0.0,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.609333333333,0.713333333333,0.577333333333,0,5000,0.3,1,0.3,0.45,3,0.2
auto,30,0.563714285714,0.674000395868,minkowski,1,10,2,1,0.558219178082,0.67538593482,0.571183533448,0.673950299914,0.561749571184,0.672664952871,0.00547254959321,0.00111140088643,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.609333333333,0.713333333333,0.577333333333,0,5000,0.3,1,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.01,rbf,-1,0.547428571429,0.551430417087,False,8,True,0.535102739726,0.557890222985,0.543739279588,0.551413881748,0.56346483705,0.54498714653,0.0118703793694,0.00526767188069,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.609333333333,0.713333333333,0.577333333333,0,5000,0.3,1,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.1,rbf,-1,0.557428571429,0.580145564879,False,6,True,0.543664383562,0.589622641509,0.56089193825,0.568123393316,0.567753001715,0.582690659811,0.0101355873152,0.00895963352599,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.609333333333,0.713333333333,0.577333333333,0,5000,0.3,1,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,1,rbf,-1,0.537714285714,0.645728517655,False,9,True,0.559075342466,0.695540308748,0.521440823328,0.610539845758,0.532590051458,0.631105398458,0.0157874765417,0.0362090816269,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.609333333333,0.713333333333,0.577333333333,0,5000,0.3,1,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.01,rbf,-1,0.556571428571,0.566716542149,False,7,True,0.540239726027,0.57461406518,0.555746140652,0.562553556127,0.573756432247,0.562982005141,0.0136975136613,0.00558713072781,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.609333333333,0.713333333333,0.577333333333,0,5000,0.3,1,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.1,rbf,-1,0.637142857143,0.659145904405,False,2,True,0.620719178082,0.669811320755,0.650085763293,0.648671808055,0.640651801029,0.658954584404,0.0122443762733,0.00863123018671,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.609333333333,0.713333333333,0.577333333333,0,5000,0.3,1,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,1,rbf,-1,0.617428571429,0.791570822941,False,3,True,0.611301369863,0.789451114923,0.607204116638,0.794344473008,0.633790737564,0.790916880891,0.0116852148931,0.00205052326488,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.609333333333,0.713333333333,0.577333333333,0,5000,0.3,1,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.01,rbf,-1,0.559428571429,0.574717441672,False,5,True,0.546232876712,0.58576329331,0.558319039451,0.567266495287,0.573756432247,0.571122536418,0.0112653747796,0.0079676593015,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.609333333333,0.713333333333,0.577333333333,0,5000,0.3,1,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.1,rbf,-1,0.685142857143,0.693713827414,False,1,True,0.678082191781,0.692109777015,0.688679245283,0.695801199657,0.688679245283,0.69323050557,0.00499692437885,0.00154528320684,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.609333333333,0.713333333333,0.577333333333,0,5000,0.3,1,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,1,rbf,-1,0.566571428571,0.941000806925,False,4,True,0.564212328767,0.943825042882,0.561749571184,0.944301628106,0.573756432247,0.934875749786,0.00517698474977,0.00433543746998,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.609333333333,0.713333333333,0.577333333333,0,5000,0.3,1,0.3,0.45,3,0.2
auto,30,0.530571428571,1.0,minkowski,1,1,2,2,0.533390410959,1.0,0.537735849057,1.0,0.520583190395,1.0,0.00727926798151,0.0,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.536,0.666666666667,0.552666666667,0,5000,0.3,2,0.3,0.45,3,0.2
auto,30,0.542285714286,0.646998799167,minkowski,1,10,2,1,0.55051369863,0.642795883362,0.545454545455,0.640531276778,0.530874785592,0.657669237361,0.00832561787131,0.00760156997737,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.536,0.666666666667,0.552666666667,0,5000,0.3,2,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.01,rbf,-1,0.513428571429,0.532711800549,False,8,True,0.529965753425,0.524013722127,0.505145797599,0.5441302485,0.505145797599,0.52999143102,0.0117035780109,0.00843480749102,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.536,0.666666666667,0.552666666667,0,5000,0.3,2,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.1,rbf,-1,0.527428571429,0.580713890616,False,7,True,0.541952054795,0.579331046312,0.527444253859,0.581833761782,0.512864493997,0.580976863753,0.0118766440815,0.00103851250494,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.536,0.666666666667,0.552666666667,0,5000,0.3,2,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,1,rbf,-1,0.507714285714,0.507714286974,False,9,True,0.507705479452,0.507718696398,0.507718696398,0.507712082262,0.507718696398,0.507712082262,6.23230590487e-06,3.11793348467e-06,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.536,0.666666666667,0.552666666667,0,5000,0.3,2,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.01,rbf,-1,0.532857142857,0.557142335711,False,6,True,0.547945205479,0.555317324185,0.52487135506,0.550128534704,0.525728987993,0.565981148243,0.0106837528828,0.00659920900846,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.536,0.666666666667,0.552666666667,0,5000,0.3,2,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,0.1,rbf,-1,0.568,0.641857288508,False,2,True,0.57448630137,0.642367066895,0.582332761578,0.640531276778,0.547169811321,0.642673521851,0.0150674005087,0.000945941855546,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.536,0.666666666667,0.552666666667,0,5000,0.3,2,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,1,200,0.0,3,1,rbf,-1,0.555142857143,0.902143616894,False,3,True,0.558219178082,0.904802744425,0.556603773585,0.898886032562,0.550600343053,0.902742073693,0.00327771600612,0.00245227550437,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.536,0.666666666667,0.552666666667,0,5000,0.3,2,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.01,rbf,-1,0.537714285714,0.575714828843,False,5,True,0.546232876712,0.577615780446,0.537735849057,0.574550128535,0.529159519726,0.574978577549,0.00697117857098,0.00135550848669,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.536,0.666666666667,0.552666666667,0,5000,0.3,2,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,0.1,rbf,-1,0.605142857143,0.74114379474,False,1,True,0.600171232877,0.744425385935,0.61063464837,0.738217652099,0.604631217839,0.740788346187,0.0042875578839,0.00254672961508,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.536,0.666666666667,0.552666666667,0,5000,0.3,2,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,10,200,0.0,3,1,rbf,-1,0.552285714286,0.994428570519,False,4,True,0.554794520548,0.994425385935,0.548885077187,0.99528706084,0.553173241852,0.993573264781,0.00249307585661,0.000699657934763,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.536,0.666666666667,0.552666666667,0,5000,0.3,2,0.3,0.45,3,0.2
auto,30,0.505714285714,1.0,minkowski,1,1,2,2,0.511130136986,1.0,0.504288164666,1.0,0.501715265866,1.0,0.00397410984089,0.0,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.524,0.56,0.525333333333,0,5000,0.3,3,0.3,0.45,3,0.2
auto,30,0.514571428571,0.644856186642,minkowski,1,10,2,1,0.516267123288,0.641509433962,0.517152658662,0.645672664953,0.510291595197,0.647386461011,0.00304653437447,0.00246777083718,uniform,1.0,200,0.0,3,auto,rbf,-1,,,False,,True,,,,,,,,,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.524,0.56,0.525333333333,0,5000,0.3,3,0.3,0.45,3,0.2
auto,30,,,minkowski,1,5,2,,,,,,,,,,uniform,0.1,200,0.0,3,0.01,rbf,-1,0.518,0.528855146998,False,7,True,0.516267123288,0.521869639794,0.529159519726,0.522707797772,0.508576329331,0.541988003428,0.00848969638436,0.00929263384624,0.001,False,True,gini,auto,1e-07,1,2,0.0,100,1,False,0,False,0.524,0.56,0.525333333333,0,5000,0.3,3,0.3,0.45,3,0.2
